        Car#	        Laps	 Gap 1st/prv	    Last lap	    Best lap	  Last event	   Team name	     Tainted	         Pit
          13	         352	      19 / 6	 00:00:13,99	 00:00:12,17	 01:20:06,25	PT Motorsport	           0	           0
           4	         336	     35 / 10	 00:00:13,24	 00:00:12,55	 01:20:06,44	 Gas Monkeys	           0	           0
          18	         358	     13 / 11	 00:00:13,06	 00:00:12,22	 01:20:08,71	DTM Les Fous	           0	           0
           9	         346	      25 / 3	 00:00:13,07	 00:00:12,46	 01:20:12,79	Verschaeve Racing	           0	           0
           6	         329	      42 / 2	 00:00:13,40	 00:00:12,38	 01:20:13,34	S-Slot Racing	           0	           0
           7	         335	      36 / 2	 00:00:13,24	 00:00:12,65	 01:20:13,65	D&T Motorsport	           0	           0
          11	         369	       2 / 1	 00:00:12,25	 00:00:11,98	 01:20:14,01	    DSCA G&G	           0	           0
          16	         331	      40 / 5	 00:00:12,82	 00:00:12,64	 01:20:15,26	    Prospeed	           0	           0
           5	         306	     65 / 23	 00:00:20,68	 00:00:13,19	 01:20:16,62	         H&B	           0	           0
           2	         247	    124 / 39	 00:00:20,77	 00:00:12,62	 01:20:16,89	Src Eindhoven 2.0	           0	           0
           1	         371	       0 / 0	 00:00:12,53	 00:00:11,93	 01:20:17,78	Slotracefriends 1	           0	           0
          14	         370	       2 / 2	 00:00:12,26	 00:00:11,98	 01:20:17,93	    DSCA K&Q	           0	           0
           8	         292	     80 / 15	 00:00:19,04	 00:00:13,87	 01:20:18,15	Slipstream Rascals	           0	           0
          12	         349	      23 / 4	 00:00:13,58	 00:00:12,44	 01:20:19,11	Slotracefriends Juni	           0	           0
          13	         353	      19 / 6	 00:00:13,30	 00:00:12,17	 01:20:19,42	PT Motorsport	           0	           0
           4	         337	     35 / 10	 00:00:13,21	 00:00:12,55	 01:20:19,61	 Gas Monkeys	           0	           0
          15	         286	      86 / 7	 00:00:18,95	 00:00:13,52	 01:20:20,33	Gentlemen Drivers	           0	           0
          18	         359	     13 / 11	 00:00:12,68	 00:00:12,22	 01:20:21,28	DTM Les Fous	           0	           0
           3	         329	      43 / 1	 00:00:18,34	 00:00:12,02	 01:20:23,49	         DTM	           0	           0
           9	         347	      25 / 3	 00:00:12,88	 00:00:12,46	 01:20:25,66	Verschaeve Racing	           0	           0
           6	         330	      42 / 2	 00:00:13,24	 00:00:12,38	 01:20:26,51	S-Slot Racing	           0	           0
          11	         370	       2 / 1	 00:00:12,65	 00:00:11,98	 01:20:26,58	    DSCA G&G	           0	           0
           7	         336	      36 / 2	 00:00:13,06	 00:00:12,65	 01:20:26,82	D&T Motorsport	           0	           0
          16	         332	      40 / 5	 00:00:13,06	 00:00:12,64	 01:20:28,42	    Prospeed	           0	           0
           1	         372	       0 / 0	 00:00:12,38	 00:00:11,93	 01:20:29,75	Slotracefriends 1	           0	           0
          14	         371	       2 / 2	 00:00:12,38	 00:00:11,98	 01:20:30,20	    DSCA K&Q	           0	           0
           2	         248	    125 / 39	 00:00:13,73	 00:00:12,62	 01:20:30,96	Src Eindhoven 2.0	           0	           0
          12	         350	      23 / 4	 00:00:13,46	 00:00:12,44	 01:20:32,27	Slotracefriends Juni	           0	           0
          13	         354	      19 / 6	 00:00:13,15	 00:00:12,17	 01:20:32,58	PT Motorsport	           0	           0
           4	         338	     35 / 10	 00:00:13,30	 00:00:12,55	 01:20:33,07	 Gas Monkeys	           0	           0
          18	         360	     13 / 11	 00:00:12,61	 00:00:12,22	 01:20:33,85	DTM Les Fous	           0	           0
           5	         307	     66 / 23	 00:00:17,14	 00:00:13,19	 01:20:33,98	         H&B	           0	           0
           3	         330	      43 / 1	 00:00:12,50	 00:00:12,02	 01:20:35,76	         DTM	           0	           0
           8	         293	     80 / 15	 00:00:17,74	 00:00:13,87	 01:20:35,81	Slipstream Rascals	           0	           0
           9	         348	      25 / 3	 00:00:12,77	 00:00:12,46	 01:20:38,53	Verschaeve Racing	           0	           0
          11	         371	       2 / 1	 00:00:12,53	 00:00:11,98	 01:20:39,15	    DSCA G&G	           0	           0
           6	         331	      42 / 2	 00:00:13,12	 00:00:12,38	 01:20:39,68	S-Slot Racing	           0	           0
           7	         337	      36 / 2	 00:00:13,06	 00:00:12,65	 01:20:40,58	D&T Motorsport	           0	           0
          16	         333	      40 / 5	 00:00:13,10	 00:00:12,64	 01:20:41,29	    Prospeed	           0	           0
           1	         373	       0 / 0	 00:00:12,32	 00:00:11,93	 01:20:42,02	Slotracefriends 1	           0	           0
          14	         372	       2 / 2	 00:00:12,35	 00:00:11,98	 01:20:42,47	    DSCA K&Q	           0	           0
           2	         249	    125 / 38	 00:00:12,82	 00:00:12,62	 01:20:43,53	Src Eindhoven 2.0	           0	           0
           4	         339	     35 / 10	 00:00:12,96	 00:00:12,55	 01:20:45,94	 Gas Monkeys	           0	           0
          12	         351	      23 / 4	 00:00:13,55	 00:00:12,44	 01:20:46,04	Slotracefriends Juni	           0	           0
          13	         355	      19 / 6	 00:00:13,55	 00:00:12,17	 01:20:46,05	PT Motorsport	           0	           0
          18	         361	     13 / 11	 00:00:12,89	 00:00:12,22	 01:20:46,72	DTM Les Fous	           0	           0
           3	         331	      43 / 1	 00:00:12,20	 00:00:12,02	 01:20:48,32	         DTM	           0	           0
           5	         308	     66 / 24	 00:00:17,17	 00:00:13,19	 01:20:50,74	         H&B	           0	           0
           9	         349	      25 / 3	 00:00:13,00	 00:00:12,46	 01:20:51,40	Verschaeve Racing	           0	           0
          11	         372	       2 / 1	 00:00:12,41	 00:00:11,98	 01:20:51,42	    DSCA G&G	           0	           0
           8	         294	     80 / 15	 00:00:17,02	 00:00:13,87	 01:20:52,86	Slipstream Rascals	           0	           0
          16	         334	      40 / 4	 00:00:13,60	 00:00:12,64	 01:20:55,06	    Prospeed	           0	           0
           1	         374	       0 / 0	 00:00:12,97	 00:00:11,93	 01:20:55,19	Slotracefriends 1	           0	           0
          14	         373	       2 / 2	 00:00:12,67	 00:00:11,98	 01:20:55,34	    DSCA K&Q	           0	           0
           6	         332	      43 / 3	 00:00:19,60	 00:00:12,38	 01:20:59,43	S-Slot Racing	           0	           0
          13	         356	      19 / 6	 00:00:13,37	 00:00:12,17	 01:20:59,52	PT Motorsport	           0	           0
          18	         362	     13 / 11	 00:00:12,76	 00:00:12,22	 01:20:59,59	DTM Les Fous	           0	           0
           7	         338	      37 / 2	 00:00:19,98	 00:00:12,65	 01:20:59,74	D&T Motorsport	           0	           0
           3	         332	      43 / 1	 00:00:12,26	 00:00:12,02	 01:21:00,29	         DTM	           0	           0
           2	         250	    125 / 37	 00:00:17,17	 00:00:12,62	 01:21:00,88	Src Eindhoven 2.0	           0	           0
          12	         352	      23 / 5	 00:00:17,23	 00:00:12,44	 01:21:03,10	Slotracefriends Juni	           0	           0
           4	         340	     35 / 10	 00:00:17,43	 00:00:12,55	 01:21:03,60	 Gas Monkeys	           0	           0
          11	         373	       2 / 1	 00:00:12,86	 00:00:11,98	 01:21:04,28	    DSCA G&G	           0	           0
           9	         350	      25 / 3	 00:00:13,24	 00:00:12,46	 01:21:04,56	Verschaeve Racing	           0	           0
           5	         309	     66 / 24	 00:00:14,38	 00:00:13,19	 01:21:05,10	         H&B	           0	           0
          16	         335	      40 / 4	 00:00:13,07	 00:00:12,64	 01:21:07,93	    Prospeed	           0	           0
           1	         375	       0 / 0	 00:00:12,91	 00:00:11,93	 01:21:08,05	Slotracefriends 1	           0	           0
           8	         295	     81 / 15	 00:00:15,29	 00:00:13,87	 01:21:08,12	Slipstream Rascals	           0	           0
          14	         374	       2 / 2	 00:00:13,00	 00:00:11,98	 01:21:08,20	    DSCA K&Q	           0	           0
          18	         363	     13 / 11	 00:00:12,68	 00:00:12,22	 01:21:12,15	DTM Les Fous	           0	           0
           6	         333	      43 / 3	 00:00:13,30	 00:00:12,38	 01:21:12,59	S-Slot Racing	           0	           0
           3	         333	      43 / 1	 00:00:13,42	 00:00:12,02	 01:21:13,76	         DTM	           0	           0
          13	         357	      19 / 7	 00:00:14,59	 00:00:12,17	 01:21:14,18	PT Motorsport	           0	           0
           2	         251	    125 / 36	 00:00:13,61	 00:00:12,62	 01:21:14,35	Src Eindhoven 2.0	           0	           0
           7	         339	      37 / 2	 00:00:15,56	 00:00:12,65	 01:21:15,30	D&T Motorsport	           0	           0
          12	         353	      23 / 5	 00:00:13,03	 00:00:12,44	 01:21:15,97	Slotracefriends Juni	           0	           0
          11	         374	       2 / 1	 00:00:12,16	 00:00:11,98	 01:21:16,55	    DSCA G&G	           0	           0
           9	         351	      25 / 3	 00:00:12,85	 00:00:12,46	 01:21:17,43	Verschaeve Racing	           0	           0
           4	         341	     35 / 11	 00:00:15,17	 00:00:12,55	 01:21:18,56	 Gas Monkeys	           0	           0
           5	         310	     66 / 24	 00:00:13,93	 00:00:13,19	 01:21:19,47	         H&B	           0	           0
           1	         376	       0 / 0	 00:00:13,12	 00:00:11,93	 01:21:21,22	Slotracefriends 1	           0	           0
          14	         375	       2 / 2	 00:00:13,01	 00:00:11,98	 01:21:21,37	    DSCA K&Q	           0	           0
          16	         336	      41 / 4	 00:00:15,73	 00:00:12,64	 01:21:23,79	    Prospeed	           0	           0
          18	         364	     13 / 11	 00:00:12,55	 00:00:12,22	 01:21:24,72	DTM Les Fous	           0	           0
           6	         334	      43 / 3	 00:00:12,91	 00:00:12,38	 01:21:25,46	S-Slot Racing	           0	           0
           3	         334	      43 / 1	 00:00:12,36	 00:00:12,02	 01:21:26,03	         DTM	           0	           0
           8	         296	     81 / 15	 00:00:18,46	 00:00:13,87	 01:21:26,38	Slipstream Rascals	           0	           0
          13	         358	      19 / 7	 00:00:13,58	 00:00:12,17	 01:21:27,65	PT Motorsport	           0	           0
           2	         252	    125 / 35	 00:00:13,24	 00:00:12,62	 01:21:27,82	Src Eindhoven 2.0	           0	           0
          11	         375	       2 / 1	 00:00:12,49	 00:00:11,98	 01:21:28,82	    DSCA G&G	           0	           0
          12	         354	      23 / 5	 00:00:13,30	 00:00:12,44	 01:21:29,43	Slotracefriends Juni	           0	           0
           9	         352	      25 / 3	 00:00:13,21	 00:00:12,46	 01:21:30,60	Verschaeve Racing	           0	           0
           7	         340	      37 / 2	 00:00:17,42	 00:00:12,65	 01:21:32,65	D&T Motorsport	           0	           0
           5	         311	     66 / 24	 00:00:14,14	 00:00:13,19	 01:21:33,23	         H&B	           0	           0
           1	         377	       0 / 0	 00:00:12,44	 00:00:11,93	 01:21:33,49	Slotracefriends 1	           0	           0
          14	         376	       2 / 2	 00:00:12,43	 00:00:11,98	 01:21:33,64	    DSCA K&Q	           0	           0
           4	         342	     36 / 11	 00:00:16,87	 00:00:12,55	 01:21:35,92	 Gas Monkeys	           0	           0
          16	         337	      41 / 4	 00:00:13,35	 00:00:12,64	 01:21:36,95	    Prospeed	           0	           0
          18	         365	     13 / 11	 00:00:12,68	 00:00:12,22	 01:21:37,59	DTM Les Fous	           0	           0
           3	         335	      43 / 3	 00:00:12,25	 00:00:12,02	 01:21:38,30	         DTM	           0	           0
           6	         335	      43 / 1	 00:00:13,41	 00:00:12,38	 01:21:38,93	S-Slot Racing	           0	           0
           2	         253	    125 / 34	 00:00:12,85	 00:00:12,62	 01:21:40,38	Src Eindhoven 2.0	           0	           0
          13	         359	      19 / 7	 00:00:13,06	 00:00:12,17	 01:21:40,81	PT Motorsport	           0	           0
           8	         297	     81 / 15	 00:00:14,41	 00:00:13,87	 01:21:41,04	Slipstream Rascals	           0	           0
          11	         376	       2 / 1	 00:00:12,27	 00:00:11,98	 01:21:41,09	    DSCA G&G	           0	           0
          12	         355	      23 / 5	 00:00:13,12	 00:00:12,44	 01:21:42,90	Slotracefriends Juni	           0	           0
           9	         353	      25 / 3	 00:00:13,13	 00:00:12,46	 01:21:43,77	Verschaeve Racing	           0	           0
           7	         341	      37 / 2	 00:00:12,91	 00:00:12,65	 01:21:45,52	D&T Motorsport	           0	           0
           1	         378	       0 / 0	 00:00:12,44	 00:00:11,93	 01:21:46,06	Slotracefriends 1	           0	           0
          14	         377	       2 / 2	 00:00:12,62	 00:00:11,98	 01:21:46,21	    DSCA K&Q	           0	           0
           4	         343	     36 / 11	 00:00:13,27	 00:00:12,55	 01:21:48,48	 Gas Monkeys	           0	           0
          18	         366	     13 / 11	 00:00:12,67	 00:00:12,22	 01:21:50,16	DTM Les Fous	           0	           0
           5	         312	     67 / 24	 00:00:17,11	 00:00:13,19	 01:21:50,29	         H&B	           0	           0
          16	         338	      41 / 4	 00:00:13,30	 00:00:12,64	 01:21:50,42	    Prospeed	           0	           0
           3	         336	      43 / 3	 00:00:12,39	 00:00:12,02	 01:21:50,57	         DTM	           0	           0
           6	         336	      43 / 1	 00:00:12,85	 00:00:12,38	 01:21:51,80	S-Slot Racing	           0	           0
          11	         377	       2 / 1	 00:00:12,47	 00:00:11,98	 01:21:53,66	    DSCA G&G	           0	           0
          13	         360	      19 / 7	 00:00:13,24	 00:00:12,17	 01:21:53,98	PT Motorsport	           0	           0
           2	         254	    125 / 33	 00:00:15,55	 00:00:12,62	 01:21:55,65	Src Eindhoven 2.0	           0	           0
           8	         298	     81 / 15	 00:00:14,80	 00:00:13,87	 01:21:55,71	Slipstream Rascals	           0	           0
          12	         356	      23 / 5	 00:00:13,35	 00:00:12,44	 01:21:56,06	Slotracefriends Juni	           0	           0
           9	         354	      25 / 3	 00:00:13,24	 00:00:12,46	 01:21:56,93	Verschaeve Racing	           0	           0
           1	         379	       0 / 0	 00:00:12,79	 00:00:11,93	 01:21:58,63	Slotracefriends 1	           0	           0
           7	         342	      38 / 2	 00:00:13,12	 00:00:12,65	 01:21:58,69	D&T Motorsport	           0	           0
          14	         378	       2 / 2	 00:00:12,65	 00:00:11,98	 01:21:58,78	    DSCA K&Q	           0	           0
           4	         344	     36 / 11	 00:00:12,92	 00:00:12,55	 01:22:01,65	 Gas Monkeys	           0	           0
          18	         367	     13 / 11	 00:00:12,53	 00:00:12,22	 01:22:02,73	DTM Les Fous	           0	           0
           3	         337	      43 / 2	 00:00:12,40	 00:00:12,02	 01:22:03,14	         DTM	           0	           0
          16	         339	      41 / 4	 00:00:13,57	 00:00:12,64	 01:22:03,89	    Prospeed	           0	           0
           6	         337	      43 / 1	 00:00:12,79	 00:00:12,38	 01:22:04,36	S-Slot Racing	           0	           0
          11	         378	       2 / 1	 00:00:12,40	 00:00:11,98	 01:22:05,93	    DSCA G&G	           0	           0
           5	         313	     67 / 25	 00:00:16,60	 00:00:13,19	 01:22:07,05	         H&B	           0	           0
          13	         361	      19 / 7	 00:00:13,18	 00:00:12,17	 01:22:07,15	PT Motorsport	           0	           0
           2	         255	    125 / 32	 00:00:13,79	 00:00:12,62	 01:22:09,41	Src Eindhoven 2.0	           0	           0
           8	         299	     81 / 15	 00:00:14,41	 00:00:13,87	 01:22:10,07	Slipstream Rascals	           0	           0
           9	         355	      25 / 2	 00:00:14,29	 00:00:12,46	 01:22:11,30	Verschaeve Racing	           0	           0
           1	         380	       0 / 0	 00:00:13,24	 00:00:11,93	 01:22:12,09	Slotracefriends 1	           0	           0
           7	         343	      38 / 2	 00:00:13,37	 00:00:12,65	 01:22:12,15	D&T Motorsport	           0	           0
          14	         379	       2 / 2	 00:00:13,27	 00:00:11,98	 01:22:12,24	    DSCA K&Q	           0	           0
          12	         357	      24 / 5	 00:00:17,91	 00:00:12,44	 01:22:13,72	Slotracefriends Juni	           0	           0
           4	         345	     36 / 11	 00:00:12,82	 00:00:12,55	 01:22:14,22	 Gas Monkeys	           0	           0
           3	         338	      43 / 2	 00:00:12,82	 00:00:12,02	 01:22:15,71	         DTM	           0	           0
          18	         368	     13 / 11	 00:00:13,34	 00:00:12,22	 01:22:15,90	DTM Les Fous	           0	           0
          16	         340	      41 / 4	 00:00:13,01	 00:00:12,64	 01:22:16,75	    Prospeed	           0	           0
           6	         338	      43 / 1	 00:00:13,00	 00:00:12,38	 01:22:17,53	S-Slot Racing	           0	           0
          11	         379	       2 / 1	 00:00:12,05	 00:00:11,98	 01:22:17,90	    DSCA G&G	           0	           0
           5	         314	     67 / 25	 00:00:13,59	 00:00:13,19	 01:22:20,51	         H&B	           0	           0
           1	         381	       0 / 0	 00:00:12,53	 00:00:11,93	 01:22:24,36	Slotracefriends 1	           0	           0
          14	         380	       2 / 2	 00:00:12,49	 00:00:11,98	 01:22:24,51	    DSCA K&Q	           0	           0
           9	         356	      26 / 2	 00:00:13,76	 00:00:12,46	 01:22:25,06	Verschaeve Racing	           0	           0
          13	         362	      20 / 7	 00:00:19,30	 00:00:12,17	 01:22:26,30	PT Motorsport	           0	           0
           8	         300	     82 / 15	 00:00:16,34	 00:00:13,87	 01:22:26,53	Slipstream Rascals	           0	           0
          12	         358	      24 / 5	 00:00:13,76	 00:00:12,44	 01:22:27,79	Slotracefriends Juni	           0	           0
           3	         339	      43 / 2	 00:00:12,23	 00:00:12,02	 01:22:27,98	         DTM	           0	           0
          18	         369	     13 / 11	 00:00:12,71	 00:00:12,22	 01:22:28,76	DTM Les Fous	           0	           0
          16	         341	      41 / 3	 00:00:13,71	 00:00:12,64	 01:22:30,52	    Prospeed	           0	           0
           7	         344	      38 / 2	 00:00:18,64	 00:00:12,65	 01:22:30,71	D&T Motorsport	           0	           0
           6	         339	      43 / 1	 00:00:13,43	 00:00:12,38	 01:22:31,00	S-Slot Racing	           0	           0
           4	         346	     36 / 11	 00:00:17,59	 00:00:12,55	 01:22:31,88	 Gas Monkeys	           0	           0
          11	         380	       2 / 1	 00:00:14,35	 00:00:11,98	 01:22:32,26	    DSCA G&G	           0	           0
           2	         256	    126 / 31	 00:00:23,14	 00:00:12,62	 01:22:32,75	Src Eindhoven 2.0	           0	           0
           1	         382	       0 / 0	 00:00:12,91	 00:00:11,93	 01:22:37,23	Slotracefriends 1	           0	           0
          14	         381	       2 / 2	 00:00:12,86	 00:00:11,98	 01:22:37,38	    DSCA K&Q	           0	           0
           9	         357	      26 / 2	 00:00:13,49	 00:00:12,46	 01:22:38,53	Verschaeve Racing	           0	           0
          13	         363	      20 / 7	 00:00:13,24	 00:00:12,17	 01:22:39,47	PT Motorsport	           0	           0
           5	         315	     68 / 25	 00:00:19,32	 00:00:13,19	 01:22:39,67	         H&B	           0	           0
           3	         340	      43 / 2	 00:00:12,32	 00:00:12,02	 01:22:40,24	         DTM	           0	           0
          12	         359	      24 / 5	 00:00:13,76	 00:00:12,44	 01:22:41,25	Slotracefriends Juni	           0	           0
          18	         370	     13 / 11	 00:00:12,85	 00:00:12,22	 01:22:41,33	DTM Les Fous	           0	           0
           8	         301	     82 / 15	 00:00:15,23	 00:00:13,87	 01:22:41,49	Slipstream Rascals	           0	           0
           6	         340	      43 / 1	 00:00:13,13	 00:00:12,38	 01:22:43,87	S-Slot Racing	           0	           0
          16	         342	      41 / 3	 00:00:13,31	 00:00:12,64	 01:22:43,99	    Prospeed	           0	           0
           7	         345	      38 / 2	 00:00:13,66	 00:00:12,65	 01:22:44,17	D&T Motorsport	           0	           0
          11	         381	       2 / 1	 00:00:12,27	 00:00:11,98	 01:22:44,53	    DSCA G&G	           0	           0
           4	         347	     36 / 11	 00:00:13,94	 00:00:12,55	 01:22:45,94	 Gas Monkeys	           0	           0
           1	         383	       0 / 0	 00:00:12,29	 00:00:11,93	 01:22:49,50	Slotracefriends 1	           0	           0
           2	         257	    127 / 30	 00:00:16,62	 00:00:12,62	 01:22:49,52	Src Eindhoven 2.0	           0	           0
          14	         382	       2 / 2	 00:00:12,40	 00:00:11,98	 01:22:49,95	    DSCA K&Q	           0	           0
           9	         358	      26 / 2	 00:00:12,88	 00:00:12,46	 01:22:51,40	Verschaeve Racing	           0	           0
          13	         364	      20 / 7	 00:00:12,92	 00:00:12,17	 01:22:52,33	PT Motorsport	           0	           0
           3	         341	      43 / 2	 00:00:12,35	 00:00:12,02	 01:22:52,81	         DTM	           0	           0
           5	         316	     68 / 25	 00:00:13,91	 00:00:13,19	 01:22:53,73	         H&B	           0	           0
          12	         360	      24 / 5	 00:00:13,40	 00:00:12,44	 01:22:54,42	Slotracefriends Juni	           0	           0
          18	         371	     13 / 11	 00:00:13,27	 00:00:12,22	 01:22:54,80	DTM Les Fous	           0	           0
           8	         302	     82 / 15	 00:00:14,35	 00:00:13,87	 01:22:55,86	Slipstream Rascals	           0	           0
          16	         343	      41 / 3	 00:00:13,15	 00:00:12,64	 01:22:56,85	    Prospeed	           0	           0
          11	         382	       2 / 1	 00:00:12,40	 00:00:11,98	 01:22:57,10	    DSCA G&G	           0	           0
           7	         346	      38 / 2	 00:00:13,12	 00:00:12,65	 01:22:57,34	D&T Motorsport	           0	           0
           4	         348	     36 / 11	 00:00:13,42	 00:00:12,55	 01:22:59,11	 Gas Monkeys	           0	           0
           6	         341	      43 / 1	 00:00:16,03	 00:00:12,38	 01:23:00,02	S-Slot Racing	           0	           0
           1	         384	       0 / 0	 00:00:12,59	 00:00:11,93	 01:23:02,07	Slotracefriends 1	           0	           0
          14	         383	       2 / 2	 00:00:12,26	 00:00:11,98	 01:23:02,22	    DSCA K&Q	           0	           0
           9	         359	      26 / 2	 00:00:12,76	 00:00:12,46	 01:23:03,97	Verschaeve Racing	           0	           0
           3	         342	      43 / 2	 00:00:12,59	 00:00:12,02	 01:23:05,38	         DTM	           0	           0
          13	         365	      20 / 7	 00:00:13,37	 00:00:12,17	 01:23:05,80	PT Motorsport	           0	           0
           2	         258	    127 / 29	 00:00:16,94	 00:00:12,62	 01:23:06,27	Src Eindhoven 2.0	           0	           0
          18	         372	     13 / 11	 00:00:12,82	 00:00:12,22	 01:23:07,67	DTM Les Fous	           0	           0
          12	         361	      24 / 5	 00:00:13,36	 00:00:12,44	 01:23:07,89	Slotracefriends Juni	           0	           0
           5	         317	     68 / 25	 00:00:14,72	 00:00:13,19	 01:23:08,39	         H&B	           0	           0
          11	         383	       2 / 1	 00:00:12,65	 00:00:11,98	 01:23:09,67	    DSCA G&G	           0	           0
           8	         303	     82 / 15	 00:00:14,29	 00:00:13,87	 01:23:10,22	Slipstream Rascals	           0	           0
          16	         344	      41 / 3	 00:00:13,30	 00:00:12,64	 01:23:10,62	    Prospeed	           0	           0
           4	         349	     36 / 11	 00:00:13,04	 00:00:12,55	 01:23:12,27	 Gas Monkeys	           0	           0
           1	         385	       0 / 0	 00:00:12,20	 00:00:11,93	 01:23:14,34	Slotracefriends 1	           0	           0
          14	         384	       2 / 2	 00:00:12,41	 00:00:11,98	 01:23:14,49	    DSCA K&Q	           0	           0
           6	         342	      43 / 2	 00:00:14,75	 00:00:12,38	 01:23:14,69	S-Slot Racing	           0	           0
           7	         347	      39 / 3	 00:00:18,98	 00:00:12,65	 01:23:16,79	D&T Motorsport	           0	           0
           9	         360	      26 / 2	 00:00:12,80	 00:00:12,46	 01:23:16,83	Verschaeve Racing	           0	           0
          13	         366	      20 / 7	 00:00:13,03	 00:00:12,17	 01:23:18,97	PT Motorsport	           0	           0
           2	         259	    127 / 28	 00:00:13,94	 00:00:12,62	 01:23:20,03	Src Eindhoven 2.0	           0	           0
          18	         373	     13 / 11	 00:00:12,68	 00:00:12,22	 01:23:20,23	DTM Les Fous	           0	           0
           3	         343	      43 / 2	 00:00:15,61	 00:00:12,02	 01:23:20,94	         DTM	           0	           0
          12	         362	      24 / 5	 00:00:13,13	 00:00:12,44	 01:23:21,05	Slotracefriends Juni	           0	           0
          11	         384	       2 / 1	 00:00:11,98	 00:00:11,98	 01:23:21,64	    DSCA G&G	           0	           0
           5	         318	     68 / 25	 00:00:14,29	 00:00:13,19	 01:23:22,76	         H&B	           0	           0
          16	         345	      41 / 3	 00:00:13,37	 00:00:12,64	 01:23:23,49	    Prospeed	           0	           0
           8	         304	     82 / 15	 00:00:13,84	 00:00:13,84	 01:23:23,99	Slipstream Rascals	           0	           0
           1	         386	       0 / 0	 00:00:12,20	 00:00:11,93	 01:23:26,61	Slotracefriends 1	           0	           0
          14	         385	       2 / 2	 00:00:12,20	 00:00:11,98	 01:23:26,76	    DSCA K&Q	           0	           0
           6	         343	      44 / 1	 00:00:13,34	 00:00:12,38	 01:23:28,15	S-Slot Racing	           0	           0
           4	         350	     37 / 11	 00:00:16,36	 00:00:12,55	 01:23:28,43	 Gas Monkeys	           0	           0
           7	         348	      39 / 3	 00:00:13,40	 00:00:12,65	 01:23:29,66	D&T Motorsport	           0	           0
           9	         361	      26 / 2	 00:00:13,21	 00:00:12,46	 01:23:30,00	Verschaeve Racing	           0	           0
          13	         367	      20 / 7	 00:00:12,97	 00:00:12,17	 01:23:31,84	PT Motorsport	           0	           0
           3	         344	      43 / 2	 00:00:12,52	 00:00:12,02	 01:23:33,21	         DTM	           0	           0
          11	         385	       2 / 1	 00:00:13,06	 00:00:11,98	 01:23:34,51	    DSCA G&G	           0	           0
          12	         363	      24 / 5	 00:00:13,70	 00:00:12,44	 01:23:34,82	Slotracefriends Juni	           0	           0
          18	         374	     13 / 12	 00:00:16,25	 00:00:12,22	 01:23:36,39	DTM Les Fous	           0	           0
           2	         260	    127 / 27	 00:00:16,07	 00:00:12,62	 01:23:36,49	Src Eindhoven 2.0	           0	           0
          16	         346	      41 / 3	 00:00:13,26	 00:00:12,64	 01:23:36,95	    Prospeed	           0	           0
           8	         305	     82 / 14	 00:00:13,86	 00:00:13,84	 01:23:37,75	Slipstream Rascals	           0	           0
           1	         387	       0 / 0	 00:00:12,23	 00:00:11,93	 01:23:38,88	Slotracefriends 1	           0	           0
          14	         386	       2 / 2	 00:00:12,47	 00:00:11,98	 01:23:39,03	    DSCA K&Q	           0	           0
           5	         319	     69 / 25	 00:00:17,56	 00:00:13,19	 01:23:40,11	         H&B	           0	           0
           6	         344	      44 / 1	 00:00:12,91	 00:00:12,38	 01:23:41,02	S-Slot Racing	           0	           0
           4	         351	     37 / 11	 00:00:14,06	 00:00:12,55	 01:23:42,50	 Gas Monkeys	           0	           0
           7	         349	      39 / 3	 00:00:13,21	 00:00:12,65	 01:23:43,13	D&T Motorsport	           0	           0
           9	         362	      26 / 2	 00:00:13,37	 00:00:12,46	 01:23:43,47	Verschaeve Racing	           0	           0
          13	         368	      20 / 7	 00:00:12,92	 00:00:12,17	 01:23:44,70	PT Motorsport	           0	           0
           3	         345	      43 / 2	 00:00:12,23	 00:00:12,02	 01:23:45,48	         DTM	           0	           0
          15	         287	    101 / 19	 00:00:00,00	 00:00:13,52	 01:23:46,52	Gentlemen Drivers	           0	           0
          11	         386	       2 / 1	 00:00:12,25	 00:00:11,98	 01:23:47,08	    DSCA G&G	           0	           0
          12	         364	      24 / 5	 00:00:13,48	 00:00:12,44	 01:23:48,58	Slotracefriends Juni	           0	           0
          18	         375	     13 / 12	 00:00:12,94	 00:00:12,22	 01:23:49,26	DTM Les Fous	           0	           0
           2	         261	    127 / 27	 00:00:13,12	 00:00:12,62	 01:23:49,36	Src Eindhoven 2.0	           0	           0
          16	         347	      41 / 3	 00:00:13,25	 00:00:12,64	 01:23:50,12	    Prospeed	           0	           0
           1	         388	       0 / 0	 00:00:12,64	 00:00:11,93	 01:23:51,45	Slotracefriends 1	           0	           0
          14	         387	       2 / 2	 00:00:12,50	 00:00:11,98	 01:23:51,60	    DSCA K&Q	           0	           0
           6	         345	      44 / 1	 00:00:13,19	 00:00:12,38	 01:23:54,19	S-Slot Racing	           0	           0
           4	         352	     37 / 11	 00:00:13,37	 00:00:12,55	 01:23:55,97	 Gas Monkeys	           0	           0
           9	         363	      26 / 2	 00:00:13,06	 00:00:12,46	 01:23:56,33	Verschaeve Racing	           0	           0
          13	         369	      20 / 7	 00:00:13,00	 00:00:12,17	 01:23:57,57	PT Motorsport	           0	           0
           3	         346	      43 / 2	 00:00:12,38	 00:00:12,02	 01:23:58,05	         DTM	           0	           0
