        Car#	        Laps	 Gap 1st/prv	    Last lap	    Best lap	  Last event	   Team name	     Tainted	         Pit

START	15:59:05
           9	          16	       1 / 1	 00:00:12,97	 00:00:12,82	 00:03:57,10	Verschaeve Racing	           0	           0
          14	          15	       2 / 1	 00:00:12,94	 00:00:12,86	 00:03:59,55	    DSCA K&Q	           0	           0
           5	          15	       2 / 1	 00:00:13,50	 00:00:13,37	 00:03:59,74	         H&B	           0	           0
          11	          16	       1 / 1	 00:00:16,46	 00:00:12,55	 00:03:59,82	    DSCA G&G	           0	           0
           4	          16	       1 / 1	 00:00:13,16	 00:00:12,59	 00:04:01,52	 Gas Monkeys	           0	           0
          15	          14	       3 / 1	 00:00:13,26	 00:00:13,26	 00:04:01,95	Gentlemen Drivers	           0	           0
          18	          16	       1 / 1	 00:00:15,76	 00:00:12,82	 00:04:04,69	DTM Les Fous	           0	           0
           8	          14	       3 / 1	 00:00:14,81	 00:00:14,06	 00:04:06,05	Slipstream Rascals	           0	           0
          13	          16	       1 / 1	 00:00:13,21	 00:00:12,83	 00:04:06,42	PT Motorsport	           0	           0
           2	          14	       3 / 1	 00:00:19,29	 00:00:14,23	 00:04:07,79	Src Eindhoven 2.0	           0	           0
           7	          17	       0 / 0	 00:00:13,67	 00:00:12,81	 00:04:07,84	D&T Motorsport	           0	           0
           6	          17	       1 / 1	 00:00:13,88	 00:00:12,61	 00:04:08,12	S-Slot Racing	           0	           0
           3	          17	       1 / 1	 00:00:12,59	 00:00:12,40	 00:04:08,69	         DTM	           0	           0
           1	          16	       2 / 1	 00:00:13,06	 00:00:12,58	 00:04:08,97	Slotracefriends 1	           0	           0
          16	          16	       2 / 1	 00:00:16,47	 00:00:12,71	 00:04:10,04	    Prospeed	           0	           0
           9	          17	       1 / 1	 00:00:13,18	 00:00:12,82	 00:04:10,27	Verschaeve Racing	           0	           0
          12	          15	       3 / 1	 00:00:17,86	 00:00:13,23	 00:04:10,90	Slotracefriends Juni	           0	           0
          14	          16	       2 / 1	 00:00:12,56	 00:00:12,56	 00:04:12,11	    DSCA K&Q	           0	           0
           5	          16	       2 / 1	 00:00:13,58	 00:00:13,37	 00:04:13,20	         H&B	           0	           0
          11	          17	       1 / 1	 00:00:13,49	 00:00:12,55	 00:04:13,28	    DSCA G&G	           0	           0
           4	          17	       1 / 1	 00:00:12,79	 00:00:12,59	 00:04:14,09	 Gas Monkeys	           0	           0
          15	          15	       3 / 1	 00:00:13,61	 00:00:13,26	 00:04:15,42	Gentlemen Drivers	           0	           0
          18	          17	       1 / 1	 00:00:12,55	 00:00:12,55	 00:04:17,26	DTM Les Fous	           0	           0
          13	          17	       1 / 1	 00:00:13,67	 00:00:12,83	 00:04:19,89	PT Motorsport	           0	           0
           8	          15	       3 / 1	 00:00:14,44	 00:00:14,06	 00:04:20,41	Slipstream Rascals	           0	           0
           7	          18	       0 / 0	 00:00:13,15	 00:00:12,81	 00:04:21,00	D&T Motorsport	           0	           0
           3	          18	       1 / 1	 00:00:12,67	 00:00:12,40	 00:04:21,26	         DTM	           0	           0
           6	          18	       1 / 1	 00:00:13,06	 00:00:12,61	 00:04:21,29	S-Slot Racing	           0	           0
           1	          17	       2 / 1	 00:00:12,94	 00:00:12,58	 00:04:21,84	Slotracefriends 1	           0	           0
           2	          15	       4 / 1	 00:00:14,87	 00:00:14,23	 00:04:22,75	Src Eindhoven 2.0	           0	           0
          16	          17	       2 / 1	 00:00:13,13	 00:00:12,71	 00:04:22,91	    Prospeed	           0	           0
          14	          17	       2 / 1	 00:00:13,03	 00:00:12,56	 00:04:25,28	    DSCA K&Q	           0	           0
           5	          17	       2 / 1	 00:00:13,64	 00:00:13,37	 00:04:26,67	         H&B	           0	           0
          11	          18	       1 / 1	 00:00:13,51	 00:00:12,55	 00:04:27,05	    DSCA G&G	           0	           0
           4	          18	       1 / 1	 00:00:13,15	 00:00:12,59	 00:04:27,26	 Gas Monkeys	           0	           0
           9	          18	       1 / 1	 00:00:16,90	 00:00:12,82	 00:04:27,33	Verschaeve Racing	           0	           0
          15	          16	       3 / 2	 00:00:13,46	 00:00:13,26	 00:04:28,88	Gentlemen Drivers	           0	           0
          18	          18	       1 / 1	 00:00:12,42	 00:00:12,42	 00:04:29,83	DTM Les Fous	           0	           0
          13	          18	       1 / 1	 00:00:12,58	 00:00:12,58	 00:04:32,45	PT Motorsport	           0	           0
           3	          19	       0 / 0	 00:00:12,53	 00:00:12,40	 00:04:33,83	         DTM	           0	           0
           6	          19	       1 / 1	 00:00:13,03	 00:00:12,61	 00:04:34,46	S-Slot Racing	           0	           0
           7	          19	       0 / 0	 00:00:13,09	 00:00:12,81	 00:04:34,17	D&T Motorsport	           0	           0
           1	          18	       2 / 1	 00:00:13,00	 00:00:12,58	 00:04:35,01	Slotracefriends 1	           0	           0
           8	          16	       4 / 1	 00:00:14,52	 00:00:14,06	 00:04:35,08	Slipstream Rascals	           0	           0
          16	          18	       2 / 1	 00:00:13,36	 00:00:12,71	 00:04:36,07	    Prospeed	           0	           0
          14	          18	       2 / 1	 00:00:13,09	 00:00:12,56	 00:04:38,15	    DSCA K&Q	           0	           0
          11	          19	       1 / 1	 00:00:13,46	 00:00:12,55	 00:04:40,21	    DSCA G&G	           0	           0
           5	          18	       2 / 1	 00:00:13,76	 00:00:13,37	 00:04:40,43	         H&B	           0	           0
           9	          19	       1 / 1	 00:00:13,46	 00:00:12,82	 00:04:40,79	Verschaeve Racing	           0	           0
           4	          19	       1 / 1	 00:00:14,47	 00:00:12,59	 00:04:41,62	 Gas Monkeys	           0	           0
          18	          19	       1 / 1	 00:00:12,79	 00:00:12,42	 00:04:42,40	DTM Les Fous	           0	           0
           2	          16	       4 / 1	 00:00:21,19	 00:00:14,23	 00:04:43,70	Src Eindhoven 2.0	           0	           0
          15	          17	       3 / 2	 00:00:15,79	 00:00:13,26	 00:04:44,74	Gentlemen Drivers	           0	           0
          13	          19	       1 / 1	 00:00:13,71	 00:00:12,58	 00:04:46,22	PT Motorsport	           0	           0
           3	          20	       0 / 0	 00:00:12,41	 00:00:12,40	 00:04:46,40	         DTM	           0	           0
           6	          20	       1 / 1	 00:00:12,86	 00:00:12,61	 00:04:47,03	S-Slot Racing	           0	           0
           7	          20	       1 / 1	 00:00:12,86	 00:00:12,81	 00:04:47,04	D&T Motorsport	           0	           0
          16	          19	       2 / 1	 00:00:12,77	 00:00:12,71	 00:04:48,94	    Prospeed	           0	           0
           1	          19	       2 / 1	 00:00:16,07	 00:00:12,58	 00:04:50,87	Slotracefriends 1	           0	           0
          14	          19	       2 / 1	 00:00:12,74	 00:00:12,56	 00:04:51,02	    DSCA K&Q	           0	           0
           8	          17	       4 / 1	 00:00:16,99	 00:00:14,06	 00:04:52,13	Slipstream Rascals	           0	           0
           9	          20	       1 / 1	 00:00:13,21	 00:00:12,82	 00:04:53,96	Verschaeve Racing	           0	           0
           5	          19	       2 / 1	 00:00:13,60	 00:00:13,37	 00:04:54,20	         H&B	           0	           0
          11	          20	       1 / 1	 00:00:13,35	 00:00:12,55	 00:04:54,28	    DSCA G&G	           0	           0
           4	          20	       1 / 1	 00:00:12,92	 00:00:12,59	 00:04:55,09	 Gas Monkeys	           0	           0
          18	          20	       1 / 1	 00:00:13,18	 00:00:12,42	 00:04:55,57	DTM Les Fous	           0	           0
          15	          18	       3 / 2	 00:00:14,20	 00:00:13,26	 00:04:58,81	Gentlemen Drivers	           0	           0
           3	          21	       0 / 0	 00:00:12,97	 00:00:12,40	 00:04:58,97	         DTM	           0	           0
          12	          16	       6 / 1	 00:00:48,73	 00:00:13,23	 00:04:59,68	Slotracefriends Juni	           0	           0
           7	          21	       1 / 1	 00:00:12,97	 00:00:12,81	 00:04:59,91	D&T Motorsport	           0	           0
           6	          21	       1 / 1	 00:00:12,94	 00:00:12,61	 00:05:00,19	S-Slot Racing	           0	           0
           2	          17	       5 / 1	 00:00:17,35	 00:00:14,23	 00:05:01,05	Src Eindhoven 2.0	           0	           0
          16	          20	       2 / 1	 00:00:12,83	 00:00:12,71	 00:05:01,81	    Prospeed	           0	           0
          13	          20	       2 / 1	 00:00:15,38	 00:00:12,58	 00:05:03,28	PT Motorsport	           0	           0
          14	          20	       2 / 1	 00:00:13,06	 00:00:12,56	 00:05:03,89	    DSCA K&Q	           0	           0
           1	          20	       2 / 1	 00:00:13,73	 00:00:12,58	 00:05:04,63	Slotracefriends 1	           0	           0
           8	          18	       4 / 1	 00:00:14,74	 00:00:14,06	 00:05:06,80	Slipstream Rascals	           0	           0
          11	          21	       1 / 1	 00:00:13,24	 00:00:12,55	 00:05:06,85	    DSCA G&G	           0	           0
           5	          20	       2 / 1	 00:00:13,64	 00:00:13,37	 00:05:07,67	         H&B	           0	           0
           9	          21	       1 / 1	 00:00:13,88	 00:00:12,82	 00:05:07,73	Verschaeve Racing	           0	           0
           3	          22	       0 / 0	 00:00:12,59	 00:00:12,40	 00:05:11,54	         DTM	           0	           0
           4	          21	       2 / 1	 00:00:17,36	 00:00:12,59	 00:05:12,14	 Gas Monkeys	           0	           0
          15	          19	       4 / 2	 00:00:13,61	 00:00:13,26	 00:05:12,27	Gentlemen Drivers	           0	           0
          12	          17	       6 / 1	 00:00:13,67	 00:00:13,23	 00:05:13,14	Slotracefriends Juni	           0	           0
           6	          22	       1 / 1	 00:00:13,34	 00:00:12,61	 00:05:13,36	S-Slot Racing	           0	           0
           7	          22	       1 / 1	 00:00:13,18	 00:00:12,81	 00:05:13,37	D&T Motorsport	           0	           0
          18	          21	       2 / 1	 00:00:18,19	 00:00:12,42	 00:05:13,82	DTM Les Fous	           0	           0
          13	          21	       2 / 1	 00:00:12,66	 00:00:12,58	 00:05:14,05	PT Motorsport	           0	           0
          14	          21	       2 / 1	 00:00:12,85	 00:00:12,56	 00:05:16,75	    DSCA K&Q	           0	           0
           1	          21	       2 / 1	 00:00:12,61	 00:00:12,58	 00:05:17,20	Slotracefriends 1	           0	           0
           2	          18	       5 / 1	 00:00:17,29	 00:00:14,23	 00:05:18,41	Src Eindhoven 2.0	           0	           0
          16	          21	       2 / 1	 00:00:16,72	 00:00:12,71	 00:05:18,57	    Prospeed	           0	           0
          11	          22	       1 / 1	 00:00:12,67	 00:00:12,55	 00:05:19,72	    DSCA G&G	           0	           0
           5	          21	       2 / 1	 00:00:13,97	 00:00:13,37	 00:05:21,73	         H&B	           0	           0
           9	          22	       1 / 1	 00:00:14,62	 00:00:12,82	 00:05:22,39	Verschaeve Racing	           0	           0
           8	          19	       4 / 1	 00:00:15,86	 00:00:14,06	 00:05:22,66	Slipstream Rascals	           0	           0
           3	          23	       0 / 0	 00:00:12,43	 00:00:12,40	 00:05:24,10	         DTM	           0	           0
           4	          22	       2 / 1	 00:00:13,45	 00:00:12,59	 00:05:25,31	 Gas Monkeys	           0	           0
           7	          23	       1 / 1	 00:00:13,01	 00:00:12,81	 00:05:25,94	D&T Motorsport	           0	           0
          15	          20	       4 / 2	 00:00:13,61	 00:00:13,26	 00:05:26,04	Gentlemen Drivers	           0	           0
           6	          23	       1 / 1	 00:00:12,91	 00:00:12,61	 00:05:26,23	S-Slot Racing	           0	           0
          12	          18	       6 / 1	 00:00:13,67	 00:00:13,23	 00:05:26,91	Slotracefriends Juni	           0	           0
          18	          22	       2 / 1	 00:00:13,21	 00:00:12,42	 00:05:26,99	DTM Les Fous	           0	           0
          13	          22	       2 / 1	 00:00:12,94	 00:00:12,58	 00:05:27,22	PT Motorsport	           0	           0
          14	          22	       2 / 1	 00:00:13,04	 00:00:12,56	 00:05:29,92	    DSCA K&Q	           0	           0
           1	          22	       2 / 1	 00:00:12,74	 00:00:12,58	 00:05:30,07	Slotracefriends 1	           0	           0
          16	          22	       2 / 1	 00:00:13,09	 00:00:12,71	 00:05:31,44	    Prospeed	           0	           0
          11	          23	       1 / 1	 00:00:12,77	 00:00:12,55	 00:05:32,28	    DSCA G&G	           0	           0
           2	          19	       5 / 1	 00:00:14,90	 00:00:14,23	 00:05:33,37	Src Eindhoven 2.0	           0	           0
           5	          22	       2 / 1	 00:00:13,69	 00:00:13,37	 00:05:35,20	         H&B	           0	           0
           9	          23	       1 / 1	 00:00:13,27	 00:00:12,82	 00:05:35,56	Verschaeve Racing	           0	           0
           3	          24	       0 / 0	 00:00:12,50	 00:00:12,40	 00:05:36,67	         DTM	           0	           0
           8	          20	       5 / 1	 00:00:14,84	 00:00:14,06	 00:05:37,32	Slipstream Rascals	           0	           0
           4	          23	       2 / 1	 00:00:13,09	 00:00:12,59	 00:05:38,78	 Gas Monkeys	           0	           0
           6	          24	       1 / 1	 00:00:12,92	 00:00:12,61	 00:05:39,10	S-Slot Racing	           0	           0
           7	          24	       0 / 0	 00:00:12,99	 00:00:12,81	 00:05:39,11	D&T Motorsport	           0	           0
          15	          21	       4 / 2	 00:00:13,43	 00:00:13,26	 00:05:39,51	Gentlemen Drivers	           0	           0
          18	          23	       2 / 1	 00:00:12,83	 00:00:12,42	 00:05:39,86	DTM Les Fous	           0	           0
          13	          23	       2 / 1	 00:00:13,49	 00:00:12,58	 00:05:40,68	PT Motorsport	           0	           0
          12	          19	       6 / 1	 00:00:13,58	 00:00:13,23	 00:05:40,97	Slotracefriends Juni	           0	           0
          14	          23	       2 / 1	 00:00:13,72	 00:00:12,56	 00:05:43,69	    DSCA K&Q	           0	           0
          16	          23	       2 / 1	 00:00:12,61	 00:00:12,61	 00:05:44,00	    Prospeed	           0	           0
          11	          24	       1 / 1	 00:00:12,41	 00:00:12,41	 00:05:44,55	    DSCA G&G	           0	           0
           1	          23	       2 / 1	 00:00:16,60	 00:00:12,58	 00:05:46,53	Slotracefriends 1	           0	           0
           2	          20	       5 / 1	 00:00:14,69	 00:00:14,23	 00:05:48,03	Src Eindhoven 2.0	           0	           0
           9	          24	       1 / 1	 00:00:13,81	 00:00:12,82	 00:05:49,32	Verschaeve Racing	           0	           0
           4	          24	       1 / 1	 00:00:12,98	 00:00:12,59	 00:05:51,35	 Gas Monkeys	           0	           0
